"from_stop_id","to_stop_id","transfer_type"
"ADR_P2161","ADR_P2161","2"
"ADR_P2170","ADR_P2170","2"
"ADR_P2171","ADR_P2171","2"
"ADR_P2180","ADR_P2180","2"
"ADR_P2181","ADR_P2181","2"
"ADR_P2190","ADR_P2190","2"
"ADR_P2191","ADR_P2191","2"
"ADR_P220","ADR_P220","2"
"ADR_P2200","ADR_P2200","2"
"ADR_P2201","ADR_P2201","2"
"ADR_P221","ADR_P221","2"
"ADR_P2230","ADR_P2230","2"
"ADR_P2231","ADR_P2231","2"
"ADR_P2250","ADR_P2250","2"
"ADR_P2251","ADR_P2251","2"
"ADR_P2260","ADR_P2260","2"
"ADR_P2270","ADR_P2270","2"
"ADR_P2280","ADR_P2280","2"
"ADR_P2281","ADR_P2281","2"
"ADR_P2290","ADR_P2290","2"
"ADR_P2291","ADR_P2291","2"
"ADR_P230","ADR_P230","2"
"ADR_P2301","ADR_P2301","2"
"ADR_P231","ADR_P231","2"
"ADR_P2311","ADR_P2311","2"
"ADR_P2321","ADR_P2321","2"
"ADR_P2330","ADR_P2330","2"
"ADR_P2331","ADR_P2331","2"
"ADR_P2340","ADR_P2340","2"
"ADR_P2341","ADR_P2341","2"
"ADR_P2360","ADR_P2360","2"
"ADR_P2361","ADR_P2361","2"
"ADR_P2370","ADR_P2370","2"
"ADR_P2371","ADR_P2371","2"
"ADR_P2380","ADR_P2380","2"
"ADR_P2381","ADR_P2381","2"
"ADR_P2390","ADR_P2390","2"
"ADR_P2391","ADR_P2391","2"
"ADR_P240","ADR_P240","2"
"ADR_P2400","ADR_P2400","2"
"ADR_P2401","ADR_P2401","2"
"ADR_P241","ADR_P241","2"
"ADR_P2410","ADR_P2410","2"
"ADR_P2411","ADR_P2411","2"
"ADR_P2420","ADR_P2420","2"
"ADR_P2421","ADR_P2421","2"
"ADR_P2430","ADR_P2430","2"
"ADR_P2431","ADR_P2431","2"
"ADR_P2440","ADR_P2440","2"
"ADR_P2441","ADR_P2441","2"
"ADR_P2450","ADR_P2450","2"
"ADR_P2451","ADR_P2451","2"
"ADR_P2460","ADR_P2460","2"
"ADR_P2461","ADR_P2461","2"
"ADR_P2470","ADR_P2470","2"
"ADR_P2471","ADR_P2471","2"
"ADR_P2480","ADR_P2480","2"
"ADR_P2481","ADR_P2481","2"
"ADR_P2490","ADR_P2490","2"
"ADR_P2501","ADR_P2501","2"
"ADR_P251","ADR_P251","2"
"ADR_P2510","ADR_P2510","2"
"ADR_P2511","ADR_P2511","2"
"ADR_P2520","ADR_P2520","2"
"ADR_P2521","ADR_P2521","2"
"ADR_P2530","ADR_P2530","2"
"ADR_P2531","ADR_P2531","2"
"ADR_P2540","ADR_P2540","2"
"ADR_P2541","ADR_P2541","2"
"ADR_P2550","ADR_P2550","2"
"ADR_P2551","ADR_P2551","2"
"ADR_P2560","ADR_P2560","2"
"ADR_P2561","ADR_P2561","2"
"ADR_P2570","ADR_P2570","2"
"ADR_P2571","ADR_P2571","2"
"ADR_P2580","ADR_P2580","2"
"ADR_P2581","ADR_P2581","2"
"ADR_P2590","ADR_P2590","2"
"ADR_P2591","ADR_P2591","2"
"ADR_P260","ADR_P260","2"
"ADR_P2600","ADR_P2600","2"
"ADR_P2601","ADR_P2601","2"
"ADR_P261","ADR_P261","2"
"ADR_P2610","ADR_P2610","2"
"ADR_P2611","ADR_P2611","2"
"ADR_P2620","ADR_P2620","2"
"ADR_P2621","ADR_P2621","2"
"ADR_P2630","ADR_P2630","2"
"ADR_P2631","ADR_P2631","2"
"ADR_P2640","ADR_P2640","2"
"ADR_P2641","ADR_P2641","2"
"ADR_P2650","ADR_P2650","2"
"ADR_P2651","ADR_P2651","2"
"ADR_P2660","ADR_P2660","2"
"ADR_P2661","ADR_P2661","2"
"ADR_P2670","ADR_P2670","2"
"ADR_P2671","ADR_P2671","2"
"ADR_P2680","ADR_P2680","2"
"ADR_P2681","ADR_P2681","2"
"ADR_P2690","ADR_P2690","2"
"ADR_P2691","ADR_P2691","2"
"ADR_P270","ADR_P270","2"
"ADR_P2700","ADR_P2700","2"
"ADR_P2701","ADR_P2701","2"
"ADR_P271","ADR_P271","2"
"ADR_P2710","ADR_P2710","2"
"ADR_P2711","ADR_P2711","2"
"ADR_P2720","ADR_P2720","2"
"ADR_P2721","ADR_P2721","2"
"ADR_P2730","ADR_P2730","2"
"ADR_P2731","ADR_P2731","2"
"ADR_P2740","ADR_P2740","2"
"ADR_P2741","ADR_P2741","2"
"ADR_P2750","ADR_P2750","2"
"ADR_P2751","ADR_P2751","2"
"ADR_P2760","ADR_P2760","2"
"ADR_P2761","ADR_P2761","2"
"ADR_P2770","ADR_P2770","2"
"ADR_P2771","ADR_P2771","2"
"ADR_P2780","ADR_P2780","2"
"ADR_P2781","ADR_P2781","2"
"ADR_P2790","ADR_P2790","2"
"ADR_P2791","ADR_P2791","2"
"ADR_P280","ADR_P280","2"
"ADR_P2800","ADR_P2800","2"
"ADR_P2801","ADR_P2801","2"
"ADR_P281","ADR_P281","2"
"ADR_P2811","ADR_P2811","2"
"ADR_P2821","ADR_P2821","2"
"ADR_P2831","ADR_P2831","2"
"ADR_P2841","ADR_P2841","2"
"ADR_P2851","ADR_P2851","2"
"ADR_P2861","ADR_P2861","2"
"ADR_P2870","ADR_P2870","2"
"ADR_P2871","ADR_P2871","2"
"ADR_P2880","ADR_P2880","2"
"ADR_P2890","ADR_P2890","2"
"ADR_P2891","ADR_P2891","2"
"ADR_P290","ADR_P290","2"
"ADR_P2900","ADR_P2900","2"
"ADR_P2901","ADR_P2901","2"
"ADR_P291","ADR_P291","2"
"ADR_P2920","ADR_P2920","2"
"ADR_P2921","ADR_P2921","2"
"ADR_P2930","ADR_P2930","2"
"ADR_P2931","ADR_P2931","2"
"ADR_P2940","ADR_P2940","2"
"ADR_P2941","ADR_P2941","2"
"ADR_P2950","ADR_P2950","2"
"ADR_P2951","ADR_P2951","2"
"ADR_P2960","ADR_P2960","2"
"ADR_P2961","ADR_P2961","2"
"ADR_P2970","ADR_P2970","2"
"ADR_P2971","ADR_P2971","2"
"ADR_P2980","ADR_P2980","2"
"ADR_P2981","ADR_P2981","2"
"ADR_P2990","ADR_P2990","2"
"ADR_P2991","ADR_P2991","2"
"ADR_P30","ADR_P30","2"
"ADR_P300","ADR_P300","2"
"ADR_P3000","ADR_P3000","2"
"ADR_P3001","ADR_P3001","2"
"ADR_P301","ADR_P301","2"
"ADR_P3010","ADR_P3010","2"
"ADR_P3011","ADR_P3011","2"
"ADR_P3021","ADR_P3021","2"
"ADR_P3030","ADR_P3030","2"
"ADR_P3040","ADR_P3040","2"
"ADR_P3041","ADR_P3041","2"
"ADR_P3050","ADR_P3050","2"
"ADR_P3051","ADR_P3051","2"
"ADR_P3060","ADR_P3060","2"
"ADR_P3061","ADR_P3061","2"
"ADR_P3070","ADR_P3070","2"
"ADR_P3071","ADR_P3071","2"
"ADR_P3080","ADR_P3080","2"
"ADR_P3081","ADR_P3081","2"
"ADR_P3090","ADR_P3090","2"
"ADR_P3091","ADR_P3091","2"
"ADR_P31","ADR_P31","2"
"ADR_P3110","ADR_P3110","2"
"ADR_P3120","ADR_P3120","2"
"ADR_P3121","ADR_P3121","2"
"ADR_P3130","ADR_P3130","2"
"ADR_P3131","ADR_P3131","2"
"ADR_P3140","ADR_P3140","2"
"ADR_P3141","ADR_P3141","2"
"ADR_P3150","ADR_P3150","2"
"ADR_P3151","ADR_P3151","2"
"ADR_P3160","ADR_P3160","2"
"ADR_P3161","ADR_P3161","2"
"ADR_P3170","ADR_P3170","2"
"ADR_P3171","ADR_P3171","2"
"ADR_P3180","ADR_P3180","2"
"ADR_P3181","ADR_P3181","2"
"ADR_P3190","ADR_P3190","2"
"ADR_P3191","ADR_P3191","2"
"ADR_P3201","ADR_P3201","2"
"ADR_P3211","ADR_P3211","2"
"ADR_P3221","ADR_P3221","2"
"ADR_P3231","ADR_P3231","2"
"ADR_P3241","ADR_P3241","2"
"ADR_P3250","ADR_P3250","2"
"ADR_P3251","ADR_P3251","2"
"ADR_P3260","ADR_P3260","2"
"ADR_P3261","ADR_P3261","2"
"ADR_P3270","ADR_P3270","2"
"ADR_P3271","ADR_P3271","2"
"ADR_P330","ADR_P330","2"
"ADR_P3300","ADR_P3300","2"
"ADR_P3301","ADR_P3301","2"
"ADR_P331","ADR_P331","2"
"ADR_P3310","ADR_P3310","2"
"ADR_P3311","ADR_P3311","2"
"ADR_P3340","ADR_P3340","2"
"ADR_P3341","ADR_P3341","2"
"ADR_P3350","ADR_P3350","2"
"ADR_P3351","ADR_P3351","2"
"ADR_P3360","ADR_P3360","2"
"ADR_P3370","ADR_P3370","2"
"ADR_P3380","ADR_P3380","2"
"ADR_P3390","ADR_P3390","2"
"ADR_P340","ADR_P340","2"
"ADR_P3400","ADR_P3400","2"
"ADR_P341","ADR_P341","2"
"ADR_P3410","ADR_P3410","2"
"ADR_P3411","ADR_P3411","2"
"ADR_P3420","ADR_P3420","2"
"ADR_P3421","ADR_P3421","2"
"ADR_P3430","ADR_P3430","2"
"ADR_P3431","ADR_P3431","2"
"ADR_P3441","ADR_P3441","2"
"ADR_P3470","ADR_P3470","2"
"ADR_P3471","ADR_P3471","2"
"ADR_P3480","ADR_P3480","2"
"ADR_P3490","ADR_P3490","2"
"ADR_P3491","ADR_P3491","2"
"ADR_P3500","ADR_P3500","2"
"ADR_P3501","ADR_P3501","2"
"ADR_P3510","ADR_P3510","2"
"ADR_P3511","ADR_P3511","2"
"ADR_P3520","ADR_P3520","2"
"ADR_P3521","ADR_P3521","2"
"ADR_P3530","ADR_P3530","2"
"ADR_P3531","ADR_P3531","2"
"ADR_P3540","ADR_P3540","2"
"ADR_P3541","ADR_P3541","2"
"ADR_P3550","ADR_P3550","2"
"ADR_P3551","ADR_P3551","2"
"ADR_P3560","ADR_P3560","2"
"ADR_P3561","ADR_P3561","2"
"ADR_P3570","ADR_P3570","2"
"ADR_P3571","ADR_P3571","2"
"ADR_P3580","ADR_P3580","2"
"ADR_P3581","ADR_P3581","2"
"ADR_P3590","ADR_P3590","2"
"ADR_P3591","ADR_P3591","2"
"ADR_P3600","ADR_P3600","2"
"ADR_P36000","ADR_P36000","2"
"ADR_P36001","ADR_P36001","2"
"ADR_P3601","ADR_P3601","2"
"ADR_P36011","ADR_P36011","2"
"ADR_P361","ADR_P361","2"
"ADR_P3610","ADR_P3610","2"
"ADR_P3611","ADR_P3611","2"
"ADR_P3620","ADR_P3620","2"
"ADR_P3621","ADR_P3621","2"
"ADR_P3631","ADR_P3631","2"
"ADR_P3640","ADR_P3640","2"
"ADR_P3641","ADR_P3641","2"
"ADR_P3650","ADR_P3650","2"
"ADR_P3651","ADR_P3651","2"
"ADR_P3660","ADR_P3660","2"
"ADR_P3661","ADR_P3661","2"
"ADR_P3671","ADR_P3671","2"
"ADR_P3690","ADR_P3690","2"
"ADR_P3691","ADR_P3691","2"
"ADR_P3700","ADR_P3700","2"
"ADR_P3701","ADR_P3701","2"
"ADR_P371","ADR_P371","2"
"ADR_P3710","ADR_P3710","2"
"ADR_P3711","ADR_P3711","2"
"ADR_P3720","ADR_P3720","2"
"ADR_P3721","ADR_P3721","2"
"ADR_P3730","ADR_P3730","2"
"ADR_P3731","ADR_P3731","2"
"ADR_P3740","ADR_P3740","2"
"ADR_P3741","ADR_P3741","2"
"ADR_P3750","ADR_P3750","2"
"ADR_P3751","ADR_P3751","2"
"ADR_P3760","ADR_P3760","2"
"ADR_P3761","ADR_P3761","2"
"ADR_P3770","ADR_P3770","2"
"ADR_P3771","ADR_P3771","2"
"ADR_P3780","ADR_P3780","2"
"ADR_P3781","ADR_P3781","2"
"ADR_P3790","ADR_P3790","2"
"ADR_P3791","ADR_P3791","2"
"ADR_P3800","ADR_P3800","2"
"ADR_P3801","ADR_P3801","2"
"ADR_P381","ADR_P381","2"
"ADR_P3810","ADR_P3810","2"
"ADR_P3811","ADR_P3811","2"
"ADR_P3820","ADR_P3820","2"
"ADR_P3821","ADR_P3821","2"
"ADR_P3830","ADR_P3830","2"
"ADR_P3831","ADR_P3831","2"
"ADR_P3840","ADR_P3840","2"
"ADR_P3841","ADR_P3841","2"
"ADR_P3850","ADR_P3850","2"
"ADR_P3851","ADR_P3851","2"
"ADR_P3860","ADR_P3860","2"
"ADR_P3861","ADR_P3861","2"
"ADR_P3870","ADR_P3870","2"
"ADR_P3871","ADR_P3871","2"
"ADR_P3880","ADR_P3880","2"
"ADR_P3881","ADR_P3881","2"
"ADR_P3890","ADR_P3890","2"
"ADR_P3900","ADR_P3900","2"
"ADR_P3901","ADR_P3901","2"
"ADR_P391","ADR_P391","2"
"ADR_P3910","ADR_P3910","2"
"ADR_P3911","ADR_P3911","2"
"ADR_P3920","ADR_P3920","2"
"ADR_P3921","ADR_P3921","2"
"ADR_P3930","ADR_P3930","2"
"ADR_P3931","ADR_P3931","2"
"ADR_P3940","ADR_P3940","2"
"ADR_P3941","ADR_P3941","2"
"ADR_P3950","ADR_P3950","2"
"ADR_P3951","ADR_P3951","2"
"ADR_P3960","ADR_P3960","2"
"ADR_P3961","ADR_P3961","2"
"ADR_P3970","ADR_P3970","2"
"ADR_P3971","ADR_P3971","2"
"ADR_P3980","ADR_P3980","2"
"ADR_P3981","ADR_P3981","2"
"ADR_P3990","ADR_P3990","2"
"ADR_P3991","ADR_P3991","2"
"ADR_P40","ADR_P40","2"
"ADR_P4000","ADR_P4000","2"
"ADR_P4001","ADR_P4001","2"
"ADR_P4010","ADR_P4010","2"
"ADR_P4011","ADR_P4011","2"
"ADR_P4020","ADR_P4020","2"
"ADR_P4021","ADR_P4021","2"
"ADR_P4030","ADR_P4030","2"
"ADR_P4031","ADR_P4031","2"
"ADR_P4040","ADR_P4040","2"
"ADR_P4041","ADR_P4041","2"
"ADR_P4050","ADR_P4050","2"
"ADR_P4080","ADR_P4080","2"
"ADR_P4081","ADR_P4081","2"
"ADR_P4090","ADR_P4090","2"
"ADR_P4091","ADR_P4091","2"
"ADR_P41","ADR_P41","2"
"ADR_P411","ADR_P411","2"
"ADR_P4120","ADR_P4120","2"
"ADR_P4121","ADR_P4121","2"
"ADR_P4130","ADR_P4130","2"
"ADR_P4131","ADR_P4131","2"
"ADR_P4140","ADR_P4140","2"
"ADR_P4141","ADR_P4141","2"
"ADR_P4150","ADR_P4150","2"
"ADR_P4151","ADR_P4151","2"
"ADR_P4160","ADR_P4160","2"
"ADR_P4161","ADR_P4161","2"
"ADR_P4170","ADR_P4170","2"
"ADR_P4171","ADR_P4171","2"
"ADR_P4180","ADR_P4180","2"
"ADR_P4181","ADR_P4181","2"
"ADR_P4190","ADR_P4190","2"
"ADR_P4191","ADR_P4191","2"
"ADR_P4200","ADR_P4200","2"
"ADR_P42000","ADR_P42000","2"
"ADR_P4201","ADR_P4201","2"
"ADR_P421","ADR_P421","2"
"ADR_P4210","ADR_P4210","2"
"ADR_P4211","ADR_P4211","2"
"ADR_P4221","ADR_P4221","2"
"ADR_P4230","ADR_P4230","2"
"ADR_P4231","ADR_P4231","2"
"ADR_P4240","ADR_P4240","2"
"ADR_P4241","ADR_P4241","2"
"ADR_P4250","ADR_P4250","2"
"ADR_P4251","ADR_P4251","2"
"ADR_P4260","ADR_P4260","2"
"ADR_P4261","ADR_P4261","2"
"ADR_P4270","ADR_P4270","2"
"ADR_P4271","ADR_P4271","2"
"ADR_P4280","ADR_P4280","2"
"ADR_P4281","ADR_P4281","2"
"ADR_P4290","ADR_P4290","2"
"ADR_P4291","ADR_P4291","2"
"ADR_P430","ADR_P430","2"
"ADR_P4300","ADR_P4300","2"
"ADR_P4301","ADR_P4301","2"
"ADR_P431","ADR_P431","2"
"ADR_P4310","ADR_P4310","2"
"ADR_P4311","ADR_P4311","2"
"ADR_P4321","ADR_P4321","2"
"ADR_P4330","ADR_P4330","2"
"ADR_P4331","ADR_P4331","2"
"ADR_P4340","ADR_P4340","2"
"ADR_P4341","ADR_P4341","2"
"ADR_P4350","ADR_P4350","2"
"ADR_P4351","ADR_P4351","2"
"ADR_P4360","ADR_P4360","2"
"ADR_P4361","ADR_P4361","2"
"ADR_P4362","ADR_P4362","2"
"ADR_P4363","ADR_P4363","2"
"ADR_P4370","ADR_P4370","2"
"ADR_P4371","ADR_P4371","2"
"ADR_P4380","ADR_P4380","2"
"ADR_P4381","ADR_P4381","2"
"ADR_P4391","ADR_P4391","2"
"ADR_P440","ADR_P440","2"
"ADR_P4420","ADR_P4420","2"
"ADR_P4421","ADR_P4421","2"
"ADR_P4440","ADR_P4440","2"
"ADR_P4441","ADR_P4441","2"
"ADR_P4450","ADR_P4450","2"
"ADR_P4451","ADR_P4451","2"
"ADR_P4460","ADR_P4460","2"
"ADR_P4461","ADR_P4461","2"
"ADR_P4470","ADR_P4470","2"
"ADR_P4471","ADR_P4471","2"
"ADR_P4480","ADR_P4480","2"
"ADR_P4481","ADR_P4481","2"
"ADR_P4490","ADR_P4490","2"
"ADR_P4491","ADR_P4491","2"
"ADR_P450","ADR_P450","2"
"ADR_P4501","ADR_P4501","2"
"ADR_P4510","ADR_P4510","2"
"ADR_P4511","ADR_P4511","2"
"ADR_P4520","ADR_P4520","2"
"ADR_P4521","ADR_P4521","2"
"ADR_P4530","ADR_P4530","2"
"ADR_P4531","ADR_P4531","2"
"ADR_P4540","ADR_P4540","2"
"ADR_P4541","ADR_P4541","2"
"ADR_P4550","ADR_P4550","2"
"ADR_P4551","ADR_P4551","2"
"ADR_P4560","ADR_P4560","2"
"ADR_P4561","ADR_P4561","2"
"ADR_P4570","ADR_P4570","2"
"ADR_P4571","ADR_P4571","2"
"ADR_P4580","ADR_P4580","2"
"ADR_P4581","ADR_P4581","2"
"ADR_P4590","ADR_P4590","2"
"ADR_P4591","ADR_P4591","2"
"ADR_P4600","ADR_P4600","2"
"ADR_P4601","ADR_P4601","2"
"ADR_P461","ADR_P461","2"
"ADR_P4610","ADR_P4610","2"
"ADR_P4611","ADR_P4611","2"
"ADR_P4620","ADR_P4620","2"
"ADR_P4621","ADR_P4621","2"
"ADR_P4630","ADR_P4630","2"
"ADR_P4631","ADR_P4631","2"
"ADR_P4640","ADR_P4640","2"
"ADR_P4641","ADR_P4641","2"
"ADR_P4650","ADR_P4650","2"
"ADR_P4651","ADR_P4651","2"
"ADR_P4660","ADR_P4660","2"
"ADR_P4661","ADR_P4661","2"
"ADR_P4670","ADR_P4670","2"
"ADR_P4671","ADR_P4671","2"
"ADR_P4680","ADR_P4680","2"
"ADR_P4681","ADR_P4681","2"
"ADR_P4690","ADR_P4690","2"
"ADR_P4691","ADR_P4691","2"
"ADR_P470","ADR_P470","2"
"ADR_P4700","ADR_P4700","2"
"ADR_P4701","ADR_P4701","2"
"ADR_P471","ADR_P471","2"
"ADR_P4710","ADR_P4710","2"
"ADR_P4711","ADR_P4711","2"
"ADR_P4721","ADR_P4721","2"
"ADR_P4730","ADR_P4730","2"
"ADR_P4731","ADR_P4731","2"
"ADR_P4740","ADR_P4740","2"
"ADR_P4741","ADR_P4741","2"
"ADR_P4750","ADR_P4750","2"
"ADR_P4751","ADR_P4751","2"
"ADR_P4760","ADR_P4760","2"
"ADR_P4761","ADR_P4761","2"
"ADR_P4771","ADR_P4771","2"
"ADR_P4790","ADR_P4790","2"
"ADR_P4791","ADR_P4791","2"
"ADR_P4800","ADR_P4800","2"
"ADR_P4801","ADR_P4801","2"
"ADR_P481","ADR_P481","2"
"ADR_P4810","ADR_P4810","2"
"ADR_P4811","ADR_P4811","2"
"ADR_P4820","ADR_P4820","2"
"ADR_P4821","ADR_P4821","2"
"ADR_P4830","ADR_P4830","2"
"ADR_P4831","ADR_P4831","2"
"ADR_P4840","ADR_P4840","2"
"ADR_P4841","ADR_P4841","2"
"ADR_P4850","ADR_P4850","2"
"ADR_P4851","ADR_P4851","2"
"ADR_P4860","ADR_P4860","2"
"ADR_P4861","ADR_P4861","2"
"ADR_P4870","ADR_P4870","2"
"ADR_P4871","ADR_P4871","2"
"ADR_P4880","ADR_P4880","2"
"ADR_P4881","ADR_P4881","2"
"ADR_P4890","ADR_P4890","2"
"ADR_P4891","ADR_P4891","2"
"ADR_P4900","ADR_P4900","2"
"ADR_P4901","ADR_P4901","2"
"ADR_P491","ADR_P491","2"
"ADR_P4910","ADR_P4910","2"
"ADR_P4911","ADR_P4911","2"
"ADR_P4920","ADR_P4920","2"
"ADR_P4921","ADR_P4921","2"
"ADR_P4930","ADR_P4930","2"
"ADR_P4931","ADR_P4931","2"
"ADR_P4940","ADR_P4940","2"
"ADR_P4941","ADR_P4941","2"
"ADR_P4950","ADR_P4950","2"
"ADR_P4951","ADR_P4951","2"
"ADR_P4960","ADR_P4960","2"
"ADR_P4961","ADR_P4961","2"
"ADR_P4970","ADR_P4970","2"
"ADR_P4971","ADR_P4971","2"
"ADR_P4980","ADR_P4980","2"
"ADR_P4981","ADR_P4981","2"
"ADR_P4990","ADR_P4990","2"
"ADR_P4991","ADR_P4991","2"
"ADR_P500","ADR_P500","2"
"ADR_P5000","ADR_P5000","2"
"ADR_P5001","ADR_P5001","2"
"ADR_P501","ADR_P501","2"
"ADR_P5021","ADR_P5021","2"
"ADR_P5031","ADR_P5031","2"
"ADR_P5060","ADR_P5060","2"
"ADR_P5061","ADR_P5061","2"
"ADR_P5071","ADR_P5071","2"
"ADR_P5081","ADR_P5081","2"
"ADR_P510","ADR_P510","2"
"ADR_P511","ADR_P511","2"
"ADR_P5161","ADR_P5161","2"
"ADR_P5180","ADR_P5180","2"
"ADR_P5191","ADR_P5191","2"
"ADR_P520","ADR_P520","2"
"ADR_P5200","ADR_P5200","2"
"ADR_P5201","ADR_P5201","2"
"ADR_P521","ADR_P521","2"
"ADR_P5211","ADR_P5211","2"
"ADR_P5220","ADR_P5220","2"
"ADR_P5221","ADR_P5221","2"
"ADR_P5230","ADR_P5230","2"
"ADR_P5231","ADR_P5231","2"
"ADR_P5240","ADR_P5240","2"
"ADR_P5241","ADR_P5241","2"
"ADR_P5251","ADR_P5251","2"
"ADR_P5280","ADR_P5280","2"
"ADR_P5281","ADR_P5281","2"
"ADR_P5290","ADR_P5290","2"
"ADR_P5291","ADR_P5291","2"
"ADR_P530","ADR_P530","2"
"ADR_P531","ADR_P531","2"
"ADR_P5310","ADR_P5310","2"
"ADR_P5311","ADR_P5311","2"
"ADR_P5320","ADR_P5320","2"
"ADR_P5321","ADR_P5321","2"
"ADR_P5330","ADR_P5330","2"
"ADR_P5331","ADR_P5331","2"
"ADR_P5340","ADR_P5340","2"
"ADR_P5341","ADR_P5341","2"
"ADR_P5350","ADR_P5350","2"
"ADR_P5351","ADR_P5351","2"
"ADR_P5360","ADR_P5360","2"
"ADR_P5361","ADR_P5361","2"
"ADR_P5370","ADR_P5370","2"
"ADR_P5371","ADR_P5371","2"
"ADR_P5381","ADR_P5381","2"
"ADR_P5390","ADR_P5390","2"
"ADR_P5391","ADR_P5391","2"
"ADR_P5400","ADR_P5400","2"
"ADR_P5401","ADR_P5401","2"
"ADR_P541","ADR_P541","2"
"ADR_P5410","ADR_P5410","2"
"ADR_P5411","ADR_P5411","2"
"ADR_P5420","ADR_P5420","2"
"ADR_P5421","ADR_P5421","2"
"ADR_P5441","ADR_P5441","2"
"ADR_P5450","ADR_P5450","2"
"ADR_P5451","ADR_P5451","2"
"ADR_P5470","ADR_P5470","2"
"ADR_P5471","ADR_P5471","2"
"ADR_P5480","ADR_P5480","2"
"ADR_P5481","ADR_P5481","2"
"ADR_P5490","ADR_P5490","2"
"ADR_P5491","ADR_P5491","2"
"ADR_P5500","ADR_P5500","2"
"ADR_P5501","ADR_P5501","2"
"ADR_P551","ADR_P551","2"
"ADR_P5510","ADR_P5510","2"
"ADR_P5511","ADR_P5511","2"
"ADR_P5520","ADR_P5520","2"
"ADR_P5521","ADR_P5521","2"
"ADR_P5530","ADR_P5530","2"
"ADR_P5531","ADR_P5531","2"
"ADR_P5540","ADR_P5540","2"
"ADR_P5541","ADR_P5541","2"
"ADR_P5550","ADR_P5550","2"
"ADR_P5551","ADR_P5551","2"
"ADR_P5560","ADR_P5560","2"
"ADR_P5561","ADR_P5561","2"
"ADR_P560","ADR_P560","2"
"ADR_P561","ADR_P561","2"
"ADR_P5610","ADR_P5610","2"
"ADR_P5611","ADR_P5611","2"
"ADR_P5620","ADR_P5620","2"
"ADR_P5621","ADR_P5621","2"
"ADR_P5630","ADR_P5630","2"
"ADR_P5631","ADR_P5631","2"
"ADR_P5670","ADR_P5670","2"
"ADR_P5671","ADR_P5671","2"
"ADR_P5680","ADR_P5680","2"
"ADR_P5681","ADR_P5681","2"
"ADR_P570","ADR_P570","2"
"ADR_P5710","ADR_P5710","2"
"ADR_P5711","ADR_P5711","2"
"ADR_P5720","ADR_P5720","2"
"ADR_P5721","ADR_P5721","2"
"ADR_P5730","ADR_P5730","2"
"ADR_P5731","ADR_P5731","2"
"ADR_P5740","ADR_P5740","2"
"ADR_P5741","ADR_P5741","2"
"ADR_P5750","ADR_P5750","2"
"ADR_P5751","ADR_P5751","2"
"ADR_P5761","ADR_P5761","2"
"ADR_P5771","ADR_P5771","2"
"ADR_P5781","ADR_P5781","2"
"ADR_P5790","ADR_P5790","2"
"ADR_P5791","ADR_P5791","2"
"ADR_P580","ADR_P580","2"
"ADR_P5800","ADR_P5800","2"
"ADR_P5801","ADR_P5801","2"
"ADR_P581","ADR_P581","2"
"ADR_P5860","ADR_P5860","2"
"ADR_P5861","ADR_P5861","2"
"ADR_P5870","ADR_P5870","2"
"ADR_P5871","ADR_P5871","2"
"ADR_P5880","ADR_P5880","2"
"ADR_P5881","ADR_P5881","2"
"ADR_P590","ADR_P590","2"
"ADR_P591","ADR_P591","2"
"ADR_P5910","ADR_P5910","2"
"ADR_P5911","ADR_P5911","2"
"ADR_P5920","ADR_P5920","2"
"ADR_P5921","ADR_P5921","2"
"ADR_P5960","ADR_P5960","2"
"ADR_P5961","ADR_P5961","2"
"ADR_P5980","ADR_P5980","2"
"ADR_P5981","ADR_P5981","2"
"ADR_P6000","ADR_P6000","2"
"ADR_P601","ADR_P601","2"
"ADR_P6010","ADR_P6010","2"
"ADR_P6011","ADR_P6011","2"
"ADR_P6020","ADR_P6020","2"
"ADR_P6021","ADR_P6021","2"
"ADR_P61","ADR_P61","2"
"ADR_P6150","ADR_P6150","2"
"ADR_P6151","ADR_P6151","2"
"ADR_P620","ADR_P620","2"
"ADR_P6200","ADR_P6200","2"
"ADR_P6201","ADR_P6201","2"
"ADR_P621","ADR_P621","2"
"ADR_P6250","ADR_P6250","2"
"ADR_P6251","ADR_P6251","2"
"ADR_P630","ADR_P630","2"
"ADR_P631","ADR_P631","2"
"ADR_P6380","ADR_P6380","2"
"ADR_P640","ADR_P640","2"
"ADR_P6400","ADR_P6400","2"
"ADR_P6401","ADR_P6401","2"
"ADR_P641","ADR_P641","2"
"ADR_P6440","ADR_P6440","2"
"ADR_P6441","ADR_P6441","2"
"ADR_P6480","ADR_P6480","2"
"ADR_P6481","ADR_P6481","2"
"ADR_P6490","ADR_P6490","2"
"ADR_P6491","ADR_P6491","2"
"ADR_P650","ADR_P650","2"
"ADR_P651","ADR_P651","2"
"ADR_P6510","ADR_P6510","2"
"ADR_P6511","ADR_P6511","2"
"ADR_P6530","ADR_P6530","2"
"ADR_P6531","ADR_P6531","2"
"ADR_P6540","ADR_P6540","2"
"ADR_P6541","ADR_P6541","2"
"ADR_P6570","ADR_P6570","2"
"ADR_P6571","ADR_P6571","2"
"ADR_P6580","ADR_P6580","2"
"ADR_P661","ADR_P661","2"
"ADR_P6630","ADR_P6630","2"
"ADR_P6631","ADR_P6631","2"
"ADR_P6640","ADR_P6640","2"
"ADR_P6650","ADR_P6650","2"
